OBJECT ID,FILENAME,SUBJECT,SESSION,CHANNEL,F1,F2,F3,F4,F5,F6,F7,F8
0,1_1591_bk_pic.pckl,sb2,se2,['F8'],77.04167151953804,11.52934621711915,-0.5379259000591228,-1.4999999999999978,11.822093608952452,3.708081597355589,0.32620062355139545,-1.4999999999999996
1,1_1591_bk_pic.pckl,sb2,se2,['F4'],24.507349952902132,7.467398848078085,-0.43001333582200085,-1.4999999999999998,5.844975569754308,0.48710547907621143,0.0016299408356321215,-1.5
2,1_1591_bk_pic.pckl,sb2,se2,['Fz'],19.32657305961389,4.500174291625234,-0.5034766167218343,-1.5000000000000002,3.863948295281924,0.3165926689005597,0.16783957028136867,-1.5000000000000007
3,1_1363_bk_pic.pckl,sb2,se2,['F8'],-28.069071279084373,9.626841826894672,-1.6284114013661188,1.6154844177531098,5.445998623409634,1.274859375186751,0.2629832325672337,-1.416342850164379
4,1_1363_bk_pic.pckl,sb2,se2,['F4'],-17.709183402707293,4.4511335996879735,-1.4166720526821746,1.5393918898314665,2.684074781535021,1.3386569260195593,0.48092921783811204,-1.3343690960170598
5,1_1363_bk_pic.pckl,sb2,se2,['Fz'],-13.362690246524295,4.439834901011912,-1.4358274830697135,0.9307993562765047,1.2406649298878198,0.8280516112509487,1.041366173133534,-0.029596171665378534
6,1_1777_bk_pic.pckl,sb2,se2,['F8'],0.9568890608185179,4.225432210850066,1.4216044172872198,1.9201231646438996,3.14237206001621,1.7503759661304406,1.2218568423693261,0.532356383932711
7,1_1777_bk_pic.pckl,sb2,se2,['F4'],-2.104766092709255,5.316530023808257,-1.069946073201767,1.1246349998732734,2.1342059882552222,1.3494857995238139,1.008698644239838,-0.1294580302380588
8,1_1777_bk_pic.pckl,sb2,se2,['Fz'],-1.371674158749849,3.479613148156221,-1.2249775632967352,1.1279877098796876,1.3033457528138248,0.6164666185316993,1.4961226551451612,1.7776379309404495
9,1_1573_bk_pic.pckl,sb2,se2,['F8'],-51.84837631885602,20.80744179617947,-0.14220363655166626,-1.1599215892411945,5.657368022039079,1.8231034108797226,0.3987319158975381,-1.5566634621059634
10,1_1573_bk_pic.pckl,sb2,se2,['F4'],-14.951274790048359,11.921029505375904,-0.04705143158187507,-1.1744784657088987,3.4530077971409017,0.9319724960805581,0.37713712685417605,-1.4657557780719488
11,1_1573_bk_pic.pckl,sb2,se2,['Fz'],-9.11171315232345,8.51386761888717,-0.06509848348754425,-1.283650610206382,2.300419419,0.6467230459629443,0.2683048755620221,-1.5169762184781845
12,1_1348_bk_pic.pckl,sb2,se2,['F8'],5.366481764517439,11.179114342748154,2.747978943188629,7.487645820492379,2.242000643142181,1.0799106724777618,2.734656962626403,9.49293556499218
13,1_1348_bk_pic.pckl,sb2,se2,['F4'],3.1640009576567434,6.611821661727585,2.733837918738444,7.207132311704289,1.4920991772188086,0.6192462664182431,1.433804332555905,3.4163744505680027
14,1_1348_bk_pic.pckl,sb2,se2,['Fz'],2.778476700407174,5.899002943663194,2.7717981575011117,7.158317828187069,0.5179548792943449,0.5657074427694387,3.9077930578112428,16.606926645439795
15,1_1439_bk_pic.pckl,sb2,se2,['F8'],23.913580185695846,10.392363847786271,1.2182709955808295,0.2839393094759841,4.482566237860332,1.377931195213093,0.08868461018610238,-1.0402984723063844
16,1_1439_bk_pic.pckl,sb2,se2,['F4'],20.572308051696538,7.056080461787503,1.3832934524273124,0.8740196318975371,3.711989723386911,1.143958263704127,0.8861524001367457,-0.889621621102775
17,1_1439_bk_pic.pckl,sb2,se2,['Fz'],13.460845660908753,4.049131312230817,1.3270349813835012,0.6036624411958327,1.0982401061705624,0.9753763803197046,1.8975773612204376,2.830741668665855
18,1_1425_bk_pic.pckl,sb2,se2,['F8'],-24.024486910021903,17.589623184286616,-0.6322825623974708,-1.057261986877674,5.5126583090195345,1.4784556279763086,-0.48760254565356587,-1.514097066976232
19,1_1425_bk_pic.pckl,sb2,se2,['F4'],-17.606718963641654,15.117571971303903,-0.5007917118137852,-1.2324479691378432,4.5335381878292536,1.5117439094600318,0.11856633415806134,-1.0920466435998928
20,1_1425_bk_pic.pckl,sb2,se2,['Fz'],-14.883028906419485,11.208627278255856,-0.35130117492191565,-1.2357934463908047,2.782506130916763,0.5803091033309056,-0.6708823803866887,-0.4767843496463864
21,1_1571_bk_pic.pckl,sb2,se2,['F8'],16.790607783835068,10.947369261401086,0.7811668931990985,-0.8155753713346092,3.782269708507989,1.271797574040779,0.400366919066665,-1.22303652793797
22,1_1571_bk_pic.pckl,sb2,se2,['F4'],19.13770935808948,6.209702400320637,1.2906497324116393,0.36083320920831463,2.8928368397976674,1.2072579378581072,0.33828311406233497,-1.183479256431524
23,1_1571_bk_pic.pckl,sb2,se2,['Fz'],13.46032945356763,4.396659556456164,1.1722850490598593,-0.00015952686847153785,1.41660402678532,0.7992084886772182,1.190786683951364,0.9267579648330404
24,1_1423_bk_pic.pckl,sb2,se2,['F8'],4.886583969227453,19.317600610139422,0.5159524360783226,-0.5338133150916415,4.305327907258469,1.9266340923528593,1.3746599837272377,1.0866830960108134
25,1_1423_bk_pic.pckl,sb2,se2,['F4'],5.502186043610043,13.019989327290707,0.4130533290478883,-0.7271609932664043,3.2378470958368397,1.2910289334219316,1.2055009448045755,0.8654345871824423
26,1_1423_bk_pic.pckl,sb2,se2,['Fz'],3.4039187475605672,11.685678743508227,0.2484016899098709,-0.9137912727209274,1.8378181436096446,0.688915941347786,0.8234412174401543,-0.5555609022785495
27,1_1417_bk_pic.pckl,sb2,se2,['F8'],52.75540933074575,1.7204899996550236,0.6208143895826135,-1.201542120755935,5.296031067591827,1.720758566378744,0.8190667925810081,-0.9505034256348157
28,1_1417_bk_pic.pckl,sb2,se2,['F4'],41.362595407187534,2.5399489927811914,0.9971264295826298,-0.19682819791937112,3.9588755298938483,1.7493064866818817,0.9822630781696556,-0.5074218608816068
29,1_1417_bk_pic.pckl,sb2,se2,['Fz'],28.328645806861616,1.835988061821807,0.614705064134374,-0.7925859689692829,1.5735168162628914,0.9098581354951721,1.3009451506968661,0.20636322253921824
30,1_1583_bk_pic.pckl,sb2,se2,['F8'],31.549351005510484,16.61269933964116,-0.4731586859011273,-1.4999999999999998,10.368292101954857,2.4383217935200983,-0.21665130251312026,-1.5000000000000007
31,1_1583_bk_pic.pckl,sb2,se2,['F4'],34.486671306797724,10.639167127182654,-0.5469969373738579,-1.4999999999999998,7.433453317425372,1.1678727498490824,0.5965970722258397,-1.4999999999999996
32,1_1583_bk_pic.pckl,sb2,se2,['Fz'],24.938081677523837,8.113181236874784,-0.4891048817822635,-1.4999999999999996,5.484472862799652,0.3364151933360679,0.6271665157683781,-1.500000000000002
33,1_1620_bk_pic.pckl,sb2,se2,['F8'],-0.31931700380625194,2.284874967958776,-0.5315468443436406,-0.008114348843776042,4.3704947378255765,1.5176406450645838,0.2993092058404311,0.30180741490079255
34,1_1620_bk_pic.pckl,sb2,se2,['F4'],1.2821280360681935,3.3870539270125155,2.363403709359695,5.78635549315802,3.3683854327883376,1.0061104915211274,-0.3204814426920355,-0.41728283823175305
35,1_1620_bk_pic.pckl,sb2,se2,['Fz'],1.1081063025036233,2.2358407514950565,2.52005812974465,6.062017356104375,1.1168417099921037,0.4524528908762962,0.675293362634674,1.6077363292673326
36,1_1475_bk_pic.pckl,sb2,se2,['F8'],6.560692172904068,22.95061257702112,-0.20754590660004757,-0.9688184358482452,4.980382640933699,1.716789255735015,-0.028761123754650945,-0.8674279519916164
37,1_1475_bk_pic.pckl,sb2,se2,['F4'],4.143734528192221,15.81689274442136,-0.026214874217211172,-1.0570284807431842,3.590404361701751,1.0361646372038171,-0.11010170745149556,-0.7245636050039694
38,1_1475_bk_pic.pckl,sb2,se2,['Fz'],4.4924574096912435,11.469590810127324,0.06967177032077461,-1.0515446736045968,1.7399971878884437,0.6499211386798673,1.5297295994464082,1.984190289869301
39,1_1775_bk_pic.pckl,sb2,se2,['F8'],10.336451355185547,15.550307313750121,2.157491544099617,3.9225760212796477,4.276616750795714,1.5169429439531152,1.4292714638221056,2.4979692633364126
40,1_1775_bk_pic.pckl,sb2,se2,['F4'],6.275244276843849,9.018742950940418,2.02437817179972,3.3895370563242286,2.703956312770901,0.9929091173895072,-0.08247502185132527,-0.9185945266443656
